-9.999873638153076172e-01,-9.999974966049194336e-01,-9.999903440475463867e-01,-9.999751448631286621e-01,-9.999985694885253906e-01,-9.999853372573852539e-01,-9.999976754188537598e-01,-9.999944567680358887e-01,-9.999986886978149414e-01,-9.999938607215881348e-01,-9.998655915260314941e-01,-9.999921917915344238e-01,-9.999924898147583008e-01,-9.999780654907226562e-01,-9.991374015808105469e-01,-9.999979734420776367e-01,-9.999951720237731934e-01,-9.999921917915344238e-01,-9.999935030937194824e-01,-9.999908208847045898e-01,-9.999872446060180664e-01,-9.999926686286926270e-01,-9.999833106994628906e-01,-9.999972581863403320e-01,-9.999991059303283691e-01,-9.999904632568359375e-01,-9.997095465660095215e-01,-9.999639987945556641e-01,-9.999883174896240234e-01,-9.999992251396179199e-01,-1.000000000000000000e+00,-9.999998807907104492e-01,-9.999781250953674316e-01,-9.999954104423522949e-01,9.998353719711303711e-01
-9.999955296516418457e-01,-9.999996423721313477e-01,-9.999965429306030273e-01,-9.999920725822448730e-01,-9.999999403953552246e-01,-9.999955296516418457e-01,-9.999992251396179199e-01,-9.999980926513671875e-01,-9.999948143959045410e-01,-9.999987483024597168e-01,-9.999847412109375000e-01,-9.999995827674865723e-01,-9.999982118606567383e-01,-9.999959468841552734e-01,-9.999948143959045410e-01,-9.999996423721313477e-01,-9.999989867210388184e-01,-9.999978542327880859e-01,-9.999986290931701660e-01,-9.999969005584716797e-01,-9.999960064888000488e-01,-9.999981522560119629e-01,-9.999945759773254395e-01,-9.999994039535522461e-01,-1.000000000000000000e+00,-9.999978542327880859e-01,-9.999425411224365234e-01,-9.999899268150329590e-01,-9.999963045120239258e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999946355819702148e-01,-9.999988079071044922e-01,9.999855160713195801e-01
-9.999964833259582520e-01,-9.999997019767761230e-01,-9.999972581863403320e-01,-9.999935626983642578e-01,-9.999999403953552246e-01,-9.999965429306030273e-01,-9.999994039535522461e-01,-9.999983906745910645e-01,-9.999958872795104980e-01,-9.999991059303283691e-01,-9.999869465827941895e-01,-9.999997019767761230e-01,-9.999986290931701660e-01,-9.999968409538269043e-01,-9.999967813491821289e-01,-9.999997019767761230e-01,-9.999992251396179199e-01,-9.999982714653015137e-01,-9.999989867210388184e-01,-9.999973773956298828e-01,-9.999966621398925781e-01,-9.999985694885253906e-01,-9.999955892562866211e-01,-9.999995231628417969e-01,-1.000000000000000000e+00,-9.999983906745910645e-01,-9.999700188636779785e-01,-9.999920725822448730e-01,-9.999970197677612305e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999959468841552734e-01,-9.999990463256835938e-01,9.999932646751403809e-01
-9.999967217445373535e-01,-9.999997615814208984e-01,-9.999974966049194336e-01,-9.999939799308776855e-01,-9.999999403953552246e-01,-9.999967217445373535e-01,-9.999994039535522461e-01,-9.999985098838806152e-01,-9.999960660934448242e-01,-9.999991655349731445e-01,-9.999862313270568848e-01,-9.999997019767761230e-01,-9.999986886978149414e-01,-9.999970793724060059e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999992847442626953e-01,-9.999983906745910645e-01,-9.999990463256835938e-01,-9.999976158142089844e-01,-9.999967813491821289e-01,-9.999986886978149414e-01,-9.999958872795104980e-01,-9.999995827674865723e-01,-1.000000000000000000e+00,-9.999984502792358398e-01,-9.999762177467346191e-01,-9.999924898147583008e-01,-9.999971985816955566e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999962449073791504e-01,-9.999991059303283691e-01,9.999946355819702148e-01
-9.999968409538269043e-01,-9.999997615814208984e-01,-9.999975562095642090e-01,-9.999941587448120117e-01,-9.999999403953552246e-01,-9.999968409538269043e-01,-9.999994635581970215e-01,-9.999985098838806152e-01,-9.999961256980895996e-01,-9.999992251396179199e-01,-9.999853968620300293e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971389770507812e-01,-9.999971985816955566e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999984502792358398e-01,-9.999991059303283691e-01,-9.999976754188537598e-01,-9.999968409538269043e-01,-9.999986886978149414e-01,-9.999960064888000488e-01,-9.999995827674865723e-01,-1.000000000000000000e+00,-9.999984502792358398e-01,-9.999784231185913086e-01,-9.999926090240478516e-01,-9.999972581863403320e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999963641166687012e-01,-9.999991655349731445e-01,9.999950528144836426e-01
-9.999969005584716797e-01,-9.999997615814208984e-01,-9.999976158142089844e-01,-9.999942779541015625e-01,-9.999999403953552246e-01,-9.999968409538269043e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999961853027343750e-01,-9.999992251396179199e-01,-9.999848008155822754e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971985816955566e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999984502792358398e-01,-9.999991655349731445e-01,-9.999977350234985352e-01,-9.999969005584716797e-01,-9.999987483024597168e-01,-9.999960660934448242e-01,-9.999995827674865723e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999794363975524902e-01,-9.999926090240478516e-01,-9.999972581863403320e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964237213134766e-01,-9.999991655349731445e-01,9.999951720237731934e-01
-9.999969601631164551e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999942779541015625e-01,-9.999999403953552246e-01,-9.999968409538269043e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999961853027343750e-01,-9.999992251396179199e-01,-9.999843835830688477e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969005584716797e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999799728393554688e-01,-9.999926090240478516e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964237213134766e-01,-9.999992251396179199e-01,9.999952316284179688e-01
-9.999969601631164551e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943375587463379e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999841451644897461e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969005584716797e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999802112579345703e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999969601631164551e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943375587463379e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999839663505554199e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969005584716797e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999803900718688965e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999969601631164551e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943375587463379e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999839067459106445e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969005584716797e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999804496765136719e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999969601631164551e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943375587463379e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999838471412658691e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805092811584473e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961256980895996e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961853027343750e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961853027343750e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961853027343750e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961853027343750e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
-9.999970197677612305e-01,-9.999997615814208984e-01,-9.999976754188537598e-01,-9.999943971633911133e-01,-9.999999403953552246e-01,-9.999969005584716797e-01,-9.999994635581970215e-01,-9.999985694885253906e-01,-9.999962449073791504e-01,-9.999992251396179199e-01,-9.999837875366210938e-01,-9.999997615814208984e-01,-9.999987483024597168e-01,-9.999971985816955566e-01,-9.999971389770507812e-01,-9.999997615814208984e-01,-9.999993443489074707e-01,-9.999985098838806152e-01,-9.999991655349731445e-01,-9.999977946281433105e-01,-9.999969601631164551e-01,-9.999987483024597168e-01,-9.999961853027343750e-01,-9.999996423721313477e-01,-1.000000000000000000e+00,-9.999985098838806152e-01,-9.999805688858032227e-01,-9.999926686286926270e-01,-9.999973177909851074e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.999995231628417969e-01,-9.999964833259582520e-01,-9.999992251396179199e-01,9.999952912330627441e-01
